"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success"
"22","32389541","","7194827","10.1016/j.joms.2020.04.034","PMC 7194827.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: Dr Dillon is the recipient of an 10.13039/100010301Oral and Maxillofacial Surgery Foundation and an 10.13039/100014903Osteo Science Foundation grant, outside the scope of the present study. Dr Dodson is a consultant to American Association of Oral and Maxillofacial Surgeons and provides service as Associate Editor of the Journal of Oral and Maxillofacial Surgery. None of the remaining authors have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The present study was supported in part by the Department of Oral and Maxillofacial Surgery's Laboratory for Applied Clinical Research and the Education and Research Fund. Conflict of Interest Disclosures: Dr Dillon is the recipient of an 10.13039/100010301Oral and Maxillofacial Surgery Foundation and an 10.13039/100014903Osteo Science Foundation grant, outside the scope of the present study. Dr Dodson is a consultant to American Association of Oral and Maxillofacial Surgeons and provides service as Associate Editor of the Journal of Oral and Maxillofacial Surgery. None of the remaining authors have any relevant financial relationship(s) with a commercial interest.","","","10.13039/100010301Oral and Maxillofacial Surgery Foundation; 10.13039/100014903Osteo Science Foundation",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"23","32371146","","7195013","10.1016/j.joms.2020.04.033","PMC 7195013.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: Dr Carlson receives book royalties from Wiley Blackwell and Elsevier.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"24","32304660","","7195286","10.1016/j.joms.2020.04.016","PMC 7195286.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"25","32414678","","7196383","10.1016/j.ijom.2020.04.015","PMC 7196383.xml","International Journal of Oral and Maxillofacial Surgery","International Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.","","","2020","2020",TRUE,"Competing interests None.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding None.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"26","32414539","","7196423","10.1016/j.bjoms.2020.04.035","PMC 7196423.xml","The British Journal of Oral & Maxillofacial Surgery","The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"27","32418760","","7200369","10.1016/j.bjoms.2020.04.043","PMC 7200369.xml","The British Journal of Oral & Maxillofacial Surgery","Published by Elsevier Ltd on behalf of The British Association of Oral and Maxillofacial Surgeons.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"28","32382932","","7203724","10.1007/s00784-020-03291-8","PMC 7203724.xml","Clinical Oral Investigations","Springer Berlin Heidelberg; Berlin/Heidelberg","Clinical Nursing Teaching and Research Section, the Second Xiangya Hospital, ; Central South University, ","","2020","",TRUE,"Conflict of interest The authors declare that they have no conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding information Our study was supported by the Natural Science Foundation of Hunan Province (No. 2019JJ80054 and No. 2019JJ80055), the Scientific Research Project of the Hunan Health Commission (No. B2019133), and Research Project Funding of the Changsha Municipal Health and Family Planning Commission (No. 201809).","Natural Science Foundation of Hunan Province; Female Center for Scientific and Medical Colleges, King Saud University (SA); Research Project Funding of the Changsha Municipal Health and Family Planning Commission ","Natural Science Foundation of Hunan Province; Female Center for Scientific and Medical Colleges, King Saud University (SA); Research Project Funding of the Changsha Municipal Health and Family Planning Commission ","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"29","32422193","","7211597","10.1016/j.joms.2020.04.047","PMC 7211597.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30","32418763","","7211666","10.1016/j.bjoms.2020.04.047","PMC 7211666.xml","The British Journal of Oral & Maxillofacial Surgery","The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"31","32422192","","7211734","10.1016/j.joms.2020.05.003","PMC 7211734.xml","Journal of Oral and Maxillofacial Surgery","W.B. Saunders Co","","","2020","2020",TRUE,"Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We gratefully acknowledge funding from the Schoenleber Endowment for educational activities and the support of the Office of Continuing Education at the University of Pennsylvania School of Dental Medicine. The Department of Oral and Maxillofacial Surgery was responsible for the development of the University of Pennsylvania OMS COVID-19 Response Conference. The views, recommendations, and conclusions contained within are those of speakers, with the intention of sharing their experiences in response to the pandemic crisis. The organizers, Drs Anh Le and Neeraj Panchal, are grateful to all speakers and participants at the virtual meeting.","","","University of Pennsylvania School of Dental Medicine",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"32","32401942","","7213779","10.1590/1678-7757-2020-0263","PMC 7213779.xml","Journal of Applied Oral Science","Faculdade De Odontologia De Bauru - USP","Universidade Federal de Minas Gerais; Instituto de Ciências Biológicas; Departamento de Morfologia; Universidade Federal de Minas Gerais, Instituto de Ciências Biológicas, Departamento de Morfologia, Belo Horizonte, MG, Brasil.; Universidade de São Paulo; Bauru Orofacial Pain Group; Universidade de São Paulo, Bauru Orofacial Pain Group, Bauru, SP, Brasil.; Universidade de São Paulo; Faculdade de Odontologia de Bauru; Departamento de Prótese e Periodontia; Universidade de São Paulo, Faculdade de Odontologia de Bauru, Departamento de Prótese e Periodontia, Bauru, SP, Brasil.","Brasil; Brasil; Brasil","","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","letter",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"33","32631754","","7214297","10.1016/j.bjoms.2020.05.008","PMC 7214297.xml","The British Journal of Oral & Maxillofacial Surgery","The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"34","32631753","","7214313","10.1016/j.bjoms.2020.05.009","PMC 7214313.xml","The British Journal of Oral & Maxillofacial Surgery","Published by Elsevier Ltd on behalf of The British Association of Oral and Maxillofacial Surgeons.","","","2020","2020",TRUE,"Conflict of interest I have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"35","32428459","","7215154","10.1016/j.joms.2020.05.007","PMC 7215154.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: Dr Dodson is the Associate Editor for the Journal of Oral and Maxillofacial Surgery.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The Department of Oral and Maxillofacial Surgery's Education and Research Fund and the Laboratory for Applied Clinical Research supported, in part, the preparation of this manuscript.","","","Laboratory for Applied Clinical Research",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"36","32405152","","7218376","10.1016/j.ajodo.2020.04.016","PMC 7218376.xml","American Journal of Orthodontics and Dentofacial Orthopedics","by the American Association of Orthodontists.","","","2020","2020",TRUE,"All authors have completed and submitted the ICMJE Form for Disclosure of Potential Conflicts of Interest, and none were reported.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The author thanks Khawlah Turkistani for her contribution during the work. This study was not supported by any research grant.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"37","32405606","","7219354","10.1016/j.jormas.2020.05.005","PMC 7219354.xml","Journal of Stomatology, Oral and Maxillofacial Surgery","Elsevier Masson SAS.","","","2020","2020",TRUE,"Disclosure of interest The authors declare that they have no competing interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","letter",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"38","32425296","","7227514","10.1016/j.joms.2020.05.016","PMC 7227514.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"39","32444742","","7243221","10.1038/s41415-020-1639-y","PMC 7243221.xml","British Dental Journal","Nature Publishing Group UK; London","","","2020","2020",FALSE,"",FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"40","32444743","","7243239","10.1038/s41415-020-1646-z","PMC 7243239.xml","British Dental Journal","Nature Publishing Group UK; London","","","2020","2020",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"41","32513429","","7245279","10.1016/j.bjoms.2020.05.021","PMC 7245279.xml","The British Journal of Oral & Maxillofacial Surgery","Published by Elsevier Ltd on behalf of The British Association of Oral and Maxillofacial Surgeons.","","","2020","2020",TRUE,"Financial disclosure statement The authors have no financial, personal, political, or academic interests to declare in relation to the content of this study. Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"42","32479811","","7246053","10.1016/j.joms.2020.05.027","PMC 7246053.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"43","32482348","","7247479","10.1016/j.bjoms.2020.05.020","PMC 7247479.xml","The British Journal of Oral & Maxillofacial Surgery","Published by Elsevier Ltd on behalf of The British Association of Oral and Maxillofacial Surgeons.","","","2020","2020",TRUE,"Conflict of Interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We would like to express our gratitude to all Core & Foundation trainees, Specialty registrars and Consultants at the Health Education Wessex who supported and helped with this study.","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"44","32386670","","7252051","10.1016/j.bjoms.2020.04.033","PMC 7252051.xml","The British Journal of Oral & Maxillofacial Surgery","The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
