,pmid,pmcid_pmc,pmcid_uid,filename,is_success,id,source,pmcid,doi.x,title,authorString,journalTitle,issue,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,pmcid_,doi.y,is_relevant_data,is_relevant_code,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,doi,journal,publisher,affiliation_institution,affiliation_country,year_epub,year_ppub,is_coi_pred,coi_text,is_coi_pmc_fn,is_coi_pmc_title,is_relevant_coi,is_relevant_coi_hi,is_relevant_coi_lo,is_explicit_coi,coi_1,coi_2,coi_disclosure_1,commercial_1,benefit_1,consultant_1,grants_1,brief_1,fees_1,consults_1,connect_1,connect_2,commercial_ack_1,rights_1,founder_1,advisor_1,paid_1,board_1,no_coi_1,no_funder_role_1,is_fund_pred,fund_text,fund_pmc_institute,fund_pmc_source,fund_pmc_anysource,is_fund_pmc_group,is_fund_pmc_title,is_fund_pmc_anysource,is_relevant_fund,is_explicit_fund,support_1,support_3,support_4,support_5,support_6,support_7,support_8,support_9,support_10,developed_1,received_1,received_2,recipient_1,authors_1,authors_2,thank_1,thank_2,fund_1,fund_2,fund_3,supported_1,financial_1,financial_2,financial_3,grant_1,french_1,common_1,common_2,common_3,common_4,common_5,acknow_1,disclosure_1,disclosure_2,fund_ack,project_ack,is_register_pred,register_text,type,is_research,is_review,is_reg_pmc_title,is_relevant_reg,is_method,is_NCT,is_explicit_reg,prospero_1,registered_1,registered_2,registered_3,registered_4,registered_5,not_registered_1,registration_1,registration_2,registration_3,registration_4,registry_1,reg_title_1,reg_title_2,reg_title_3,reg_title_4,funded_ct_1,ct_2,ct_3,protocol_1
54,32428281,,7276771,PMC 7276771.xml,TRUE,32428281,MED,PMC7276771,10.1111/odi.13417,The effect of COVID-19 pandemic on oral medicine services in a tertiary referral center.,"Umansky Sommer M, Davidovitch T, Platner O, Inerman A, Yarom N.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,718-719,brief-report; journal article,Y,Y,N,Y,N,N,3,Y,Y,N,Y,N,5/22/2020,5/28/2020,7276771,10.1111/odi.13417,TRUE,FALSE,10.1111/odi.13417,FALSE,,FALSE,,,10.1111/odi.13417,Oral Diseases,John Wiley and Sons Inc.; Hoboken,Sheba Medical Center; Tel-Aviv University,Israel; Israel,2020,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,32428372,,7280672,PMC 7280672.xml,TRUE,32428372,MED,PMC7280672,10.1111/odi.13431,Overview of transnational recommendations for COVID-19 transmission control in dental care settings.,"Jamal M, Shah M, Almarzooqi SH, Aber H, Khawaja S, El Abed R, Alkhatib Z, Samaranayake LP.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,655-664,other; review; journal article,Y,Y,N,Y,N,N,33,Y,Y,N,Y,N,5/22/2020,6/3/2020,7280672,10.1111/odi.13431,TRUE,TRUE,10.1111/odi.13431,FALSE,,FALSE,,,10.1111/odi.13431,Oral Diseases,John Wiley and Sons Inc.; Hoboken,Hamdan Bin Mohammed College of Dental Medicine; Emirates Endodontic Society; Dubai Health Authority; University of Sharjah; The University of Hong Kong,United Arab Emirates; United Arab Emirates; United Arab Emirates; United Arab Emirates; China,2020,,TRUE,CONFLICT OF INTEREST The authors declare that they have no conflict of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,other,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,32428459,,7215154,PMC 7215154.xml,TRUE,32428459,MED,PMC7215154,10.1016/j.joms.2020.05.007,Uncertainty and the Risk of Occupational Exposure to Severe Acute Respiratory Syndrome-Coronavirus-2.,Dodson TB.,J Oral Maxillofac Surg,8,78,2020,0278-2391; 1531-5053; ,1229-1231,brief-report; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,5/22/2020,5/12/2020,7215154,10.1016/j.joms.2020.05.007,TRUE,FALSE,10.1016/j.joms.2020.05.007,FALSE,,FALSE,,,10.1016/j.joms.2020.05.007,Journal of Oral and Maxillofacial Surgery,American Association of Oral and Maxillofacial Surgeons,,,2020,2020,TRUE,Conflict of Interest Disclosures: Dr Dodson is the Associate Editor for the Journal of Oral and Maxillofacial Surgery.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The Department of Oral and Maxillofacial Surgery's Education and Research Fund and the Laboratory for Applied Clinical Research supported, in part, the preparation of this manuscript.",,,Laboratory for Applied Clinical Research,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,32444742,,7243221,PMC 7243221.xml,TRUE,32444742,MED,PMC7243221,10.1038/s41415-020-1639-y,PPE or not PPE - that is the question.,D'Cruz L.,Br Dent J,10,228,2020,0007-0610; 1476-5373; ,753-754,research-article; journal article,Y,Y,N,Y,N,N,1,N,Y,N,Y,N,5/24/2020,5/1/2020,7243221,10.1038/s41415-020-1639-y,TRUE,TRUE,10.1038/s41415-020-1639-y,FALSE,,FALSE,,,10.1038/s41415-020-1639-y,British Dental Journal,Nature Publishing Group UK; London,,,2020,2020,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,32444743,,7243239,PMC 7243239.xml,TRUE,32444743,MED,PMC7243239,10.1038/s41415-020-1646-z,Why re-invent the wheel if you've run out of road?,Hurley S.,Br Dent J,10,228,2020,0007-0610; 1476-5373; ,755-756,research-article; journal article,Y,Y,N,Y,N,N,8,Y,Y,N,Y,N,5/24/2020,5/1/2020,7243239,10.1038/s41415-020-1646-z,TRUE,FALSE,10.1038/s41415-020-1646-z,FALSE,,FALSE,,,10.1038/s41415-020-1646-z,British Dental Journal,Nature Publishing Group UK; London,,,2020,2020,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,32447777,,7283718,PMC 7283718.xml,TRUE,32447777,MED,PMC7283718,10.1111/scd.12472,Modifications of emergency dental clinic protocols to combat COVID-19 transmission.,"Long RH, Ward TD, Pruett ME, Coleman JF, Plaisance MC.",Spec Care Dentist,3,40,2020,0275-1879; 1754-4505; ,219-226,review-article; review; journal article,Y,Y,N,Y,N,N,8,Y,Y,N,Y,N,5/25/2020,5/24/2020,7283718,10.1111/scd.12472,TRUE,FALSE,10.1111/scd.12472,FALSE,,FALSE,,,10.1111/scd.12472,Special Care in Dentistry,John Wiley and Sons Inc.; Hoboken,The Dental College of Georgia at Augusta University,,2020,2020,TRUE,CONFLICT OF INTEREST The authors declare that there is no conflict of interest that could be perceived as prejudicing the impartiality of the research reported.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,review-article,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,32449999,,7283847,PMC 7283847.xml,TRUE,32449999,MED,PMC7283847,10.1111/ocr.12395,Impact of coronavirus pandemic in appointments and anxiety/concerns of patients regarding orthodontic treatment.,"Cotrin P, Peloso RM, Oliveira RC, de Oliveira RCG, Pini NIP, Valarelli FP, Freitas KMS.",Orthod Craniofac Res,4,23,2020,1601-6335; 1601-6343; ,455-461,research-article; journal article,Y,Y,N,Y,N,N,16,N,Y,N,Y,N,5/27/2020,6/23/2020,7283847,10.1111/ocr.12395,TRUE,FALSE,10.1111/ocr.12395,FALSE,,FALSE,,,10.1111/ocr.12395,Orthodontics & Craniofacial Research,John Wiley and Sons Inc.; Hoboken,UNINGA University Center; University of São Paulo,Brazil; Brazil,2020,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,32452587,,7283863,PMC 7283863.xml,TRUE,32452587,MED,PMC7283863,10.1111/odi.13438,COVID-19 diffusion and its impact on dental practice in distant countries with similar ethnic background.,"Meleti M, Cassi D, Bueno L, Bologna-Molina R.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,720-722,brief-report; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,5/27/2020,6/12/2020,7283863,10.1111/odi.13438,TRUE,FALSE,10.1111/odi.13438,FALSE,,FALSE,,,10.1111/odi.13438,Oral Diseases,John Wiley and Sons Inc.; Hoboken,University of Parma; University of Modena and Reggio Emilia; Universidad de la República; Universidad de la República,Italy; Italy; Uruguay; Uruguay,2020,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,32460440,,7283773,PMC 7283773.xml,TRUE,32460440,MED,PMC7283773,10.1111/odi.13442,Digital prosthetic workflow during COVID-19 pandemic to limit infection risk in dental practice.,"Papi P, Di Murro B, Penna D, Pompa G.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,723-726,brief-report; journal article,Y,Y,N,Y,N,N,6,Y,Y,N,Y,N,5/28/2020,6/16/2020,7283773,10.1111/odi.13442,TRUE,FALSE,10.1111/odi.13442,FALSE,,FALSE,,,10.1111/odi.13442,Oral Diseases,John Wiley and Sons Inc.; Hoboken,“Sapienza” University of Rome,Italy,2020,,TRUE,The authors do not have any financial interest in the companies whose materials are included in this article.,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,32462660,,7283880,PMC 7283880.xml,TRUE,32462660,MED,PMC7283880,10.1002/jdd.12237,"Evaluation of endodontic competency in the COVID-19 era: Problem, solution and results.","Alon E, Amato R.",J Dent Educ,NA,NA,2020,0022-0337; 1930-7837; ,NA,research-article; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,5/29/2020,5/27/2020,7283880,10.1002/jdd.12237,TRUE,FALSE,10.1002/jdd.12237,FALSE,,FALSE,,,10.1002/jdd.12237,Journal of Dental Education,John Wiley and Sons Inc.; Hoboken,Tufts University School of Dental Medicine,USA,2020,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,32472897,,7282411,PMC 7282411.xml,TRUE,32472897,MED,PMC7282411,10.1097/scs.0000000000006658,What Do We Know About COVID-19?: Maxillofacial Surgeons Survey.,"Costa SM, Lacerda GT, Villafort RN, Silveira RL, Amaral MBF.",J Craniofac Surg,6,31,2020,1049-2275; 1536-3732; ,e661-e663,research-article; journal article,Y,Y,N,Y,N,Y,1,Y,Y,N,Y,N,5/31/2020,9/1/2020,7282411,10.1097/SCS.0000000000006658,TRUE,FALSE,10.1097/SCS.0000000000006658,FALSE,,FALSE,,,10.1097/SCS.0000000000006658,The Journal of Craniofacial Surgery,Lippincott Williams & Wilkins,,,2020,2020,TRUE,The authors report no conflicts of interest.,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,32472898,,7382410,PMC 7382410.xml,TRUE,32472898,MED,PMC7382410,10.1097/scs.0000000000006694,COVID-19 Pandemic and Otologic Surgery.,Cetinkaya EA.,J Craniofac Surg,6,31,2020,1049-2275; 1536-3732; ,e651-e652,research-article; review; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,5/31/2020,9/1/2020,7382410,10.1097/SCS.0000000000006694,TRUE,FALSE,10.1097/SCS.0000000000006694,FALSE,,FALSE,,,10.1097/SCS.0000000000006694,The Journal of Craniofacial Surgery,Lippincott Williams & Wilkins,,,2020,2020,TRUE,The authors report no conflicts of interest.,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,32472899,,7382420,PMC 7382420.xml,TRUE,32472899,MED,PMC7382420,10.1097/scs.0000000000006722,Craniofacial Surgeons in Different Settings Facing the COVID-19 Pandemic.,"Denadai R, Lo LJ.",J Craniofac Surg,6,31,2020,1049-2275; 1536-3732; ,e642-e643,comment; letter; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,5/31/2020,9/1/2020,7382420,10.1097/SCS.0000000000006722,TRUE,FALSE,10.1097/SCS.0000000000006722,FALSE,,FALSE,,,10.1097/SCS.0000000000006722,The Journal of Craniofacial Surgery,Lippincott Williams & Wilkins,,,2020,2020,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,letter,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,32472974,,7300727,PMC 7300727.xml,TRUE,32472974,MED,PMC7300727,10.1111/odi.13444,COVID-19's impact on private practice and academic dentistry in North America.,"Wu KY, Wu DT, Nguyen TT, Tran SD.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,684-687,review-article; review; journal article,Y,Y,N,Y,N,N,11,Y,Y,N,Y,N,5/31/2020,6/16/2020,7300727,10.1111/odi.13444,TRUE,FALSE,10.1111/odi.13444,FALSE,,FALSE,,,10.1111/odi.13444,Oral Diseases,John Wiley and Sons Inc.; Hoboken,McGill University; Laval University; Harvard School of Dental Medicine,Canada; Canada; USA,2020,,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,review-article,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,32473182,,7255191,PMC 7255191.xml,TRUE,32473182,MED,PMC7255191,10.1016/j.jdent.2020.103387,Impact of SARS-CoV2 (Covid-19) on dental practices: Economic analysis.,"Schwendicke F, Krois J, Gomez J.",J Dent,NA,99,2020,0300-5712; 1879-176x; ,103387,research-article; journal article,Y,Y,N,Y,N,N,29,Y,Y,N,Y,N,5/31/2020,5/27/2020,7255191,10.1016/j.jdent.2020.103387,TRUE,TRUE,10.1016/j.jdent.2020.103387,FALSE,,FALSE,,,10.1016/j.jdent.2020.103387,Journal of Dentistry,Elsevier Ltd.,,,2020,2020,TRUE,Declaration of competing interest The authors do not have any conflict of interest. The authors are solely responsible for the contents of this paper.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research received no specific grant from any funding agency in the public, commercial, or not-for-profit sectors, but was funded by the authors and their institutions. The authors deny any conflict of interest.",,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,32473915,,7255160,PMC 7255160.xml,TRUE,32473915,MED,PMC7255160,10.1016/j.joms.2020.05.029,Resident Education in the Time of a Global Pandemic: Development of the Collaborative OMS Virtual Interinstitutional Didactic (COVID) Program.,"Moe J, Brookes C, Dyalram D, Kim R, Melville J, Quereshy F, Roser S, Salman S, Schlieve T, Steed M, Fisher E.",J Oral Maxillofac Surg,8,78,2020,0278-2391; 1531-5053; ,1224-1226,brief-report; journal article,Y,Y,N,Y,N,N,4,Y,Y,N,Y,N,6/2/2020,5/23/2020,7255160,10.1016/j.joms.2020.05.029,TRUE,FALSE,10.1016/j.joms.2020.05.029,FALSE,,FALSE,,,10.1016/j.joms.2020.05.029,Journal of Oral and Maxillofacial Surgery,American Association of Oral and Maxillofacial Surgeons,,,2020,2020,TRUE,Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,The COVID Program has received financial support from the KLS Martin Group.,,,KLS Martin Group,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,32474996,,7300710,PMC 7300710.xml,TRUE,32474996,MED,PMC7300710,10.1111/odi.13453,The life at the times of coronavirus: Microbes rule the world!,Meurman JH.,Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,649-650,article-commentary; comment; journal article,Y,Y,N,Y,N,N,0,N,Y,N,Y,N,6/2/2020,6/22/2020,7300710,10.1111/odi.13453,FALSE,FALSE,10.1111/odi.13453,FALSE,,FALSE,,,10.1111/odi.13453,Oral Diseases,John Wiley and Sons Inc.; Hoboken,University of Helsinki and Helsinki University Hospital,Finland,2020,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,article-commentary,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
